results/11_C1vsC3_all_genes.csv
"gene","logFC","t"
"ANXA2P2",-0.0725727957465701,-2.08726499108688
"FAM70A",-0.325905972141789,-2.09188554557057
"B3GALT2",-0.472951566721508,-2.09367704010833
"OGFR",-0.0613952561707443,-2.09389733717372
"ANTXR2",-0.0789553828918903,-2.09464976012481
"C12orf5",-0.0746801131635175,-2.09495505101756
"CDCA2",-0.133808221178739,-2.09709465160132
"CSAG1",-1.10766052722151,-2.10337321436409
"TRIM6",-0.253229745384372,-2.10341401545485
"IRF2",-0.043091415472202,-2.10399685443369
"LOC339240",-0.299983674201887,-2.1045492735604
"CPM",-0.101977918252491,-2.10463468066728
"CDHR1",-0.691411392852205,-2.10560120996659
"BMP3",-0.880058130464908,-2.10612073243742
"DSCR8",-0.77348620920351,-2.10642346507596
"FAM49A",-0.152974257663568,-2.10823798932772
"SDK1",-0.215017169966865,-2.10832318245875
"TRERF1",-0.120209377505864,-2.10866028149441
"RAET1K",-0.682418844578297,-2.10928555095917
"DCK",-0.0399481288341175,-2.11094139220959
"LOC440925",-0.984172091435661,-2.11117997274702
"PLBD1",-0.0742393710490461,-2.11225218123424
"MFSD2A",-0.175906112740361,-2.11240264714096
"PTPRN2",-0.163857885865508,-2.11297819867557
"MOXD1",-0.469745312723533,-2.11406865669696
"PYDC1",-1.08557732356434,-2.11492395674706
"ATG4C",-0.0755118125732004,-2.11570193658671
"UGT3A2",-0.856318678501679,-2.11640183908199
"MOBKL2A",-0.0510076544238327,-2.11648390813065
"GNA15",-0.12087957649685,-2.11733829675864
"KLF6",-0.0614600138206516,-2.11741381085527
"ARHGEF3",-0.0672393940533249,-2.11839250400671
"TRIM47",-0.0796409602258237,-2.11883929720552
"FBXW5",-0.0466941652034798,-2.11906951234501
"AGBL2",-0.531675495321438,-2.11918985565505
"MAN2A1",-0.112456254130677,-2.12184330451907
"MEF2C",-0.0762996943095713,-2.12270133928274
"FAM65C",-0.237790034985125,-2.12427315836107
"PLD2",-0.0543474822129033,-2.12432035742344
"CHST15",-0.0877678638075547,-2.12702441310906
"FAM153B",-0.754602695089933,-2.12712985243013
"AWAT2",-0.989668113212676,-2.12716341860359
"RUNX2",-0.127981390373778,-2.12975510568343
"C22orf26",-0.148859196076859,-2.1299579329711
"VSTM2L",-0.372330132287019,-2.13006091660691
"INO80",-0.0299963655732691,-2.13020115613195
"QPCT",-0.146404542317536,-2.13103240465732
"ATG16L2",-0.0901791937053851,-2.13137803925598
"BCL2L15",-0.317069439310561,-2.13200940830049
"LOC285954",-0.777373533379964,-2.13274958485055
"SLC25A19",-0.0721006346695603,-2.13291458183705
"FMO1",-0.535286110859474,-2.1336732905464
"MGAT4A",-0.0788256209911067,-2.13406193836185
"IFI27L2",-0.093371867473401,-2.13406297921599
"FAM23A",-0.308390226572143,-2.13676694218045
"CLSPN",-0.229116159601115,-2.13733320414386
"SIGLEC12",-0.638747862413915,-2.13956768243219
"ESR2",-0.197054498134283,-2.14088299375237
"ASL",-0.0767844477071646,-2.14435363976612
"SLC5A6",-0.0762464892468433,-2.14641081246929
"ZFP91-CNTF",-0.994316477807619,-2.14764887525771
"ANAPC4",-0.0373388347679899,-2.14861063970571
"CCDC135",-0.756564043126198,-2.14902601174117
"SHROOM1",-0.127635728353185,-2.14943804879663
"PADI4",-0.848752221359519,-2.149717596355
"MGC12982",-0.147545889336288,-2.15005536782888
"RTP3",-0.839765992511277,-2.15207196582848
"SULF1",-0.0763531556176833,-2.15352882289132
"LIME1",-0.456557366394111,-2.15697712527708
"LOC653653",-0.11066679509489,-2.16068350310297
"HMMR",-0.150362581986294,-2.16246605172303
"TNFAIP8L3",-0.15870745857601,-2.16249777101392
"IKBKG",-0.0507759341957916,-2.16335117093617
"ENPP7",-0.664870809858629,-2.16384287990509
"SMCHD1",-0.0502367246216879,-2.16674051745289
"DOCK4",-0.0844973718046793,-2.16918368566533
"ERC2",-0.315610890032989,-2.17007897153733
"SSTR2",-0.206040240500874,-2.17087872999795
"MS4A6E",-0.459138365541447,-2.17100732279444
"CLEC4GP1",-0.828782451507998,-2.17545056705803
"MERTK",-0.119478578569574,-2.17619193187913
"RNPEPL1",-0.0467647996814602,-2.17774334507371
"PLEKHO1",-0.058750172561588,-2.1785083057056
"LOC285033",-0.0883172466747952,-2.1789781119749
"GMPPB",-0.0591475820648855,-2.17977556607679
"SAMD8",-0.0737078287100488,-2.18053834900628
"OR4A47",-0.288209153593512,-2.18117996222392
"DISC1",-0.0942516918797978,-2.18173190660829
"MOBKL1B",-0.0429295045679439,-2.18197893357617
"CTSD",-0.0444677824868265,-2.18231674246818
"TNFSF12",-0.083376871217733,-2.18348007347856
"RILP",-0.125125064645413,-2.18364636281051
"GUCY1A3",-0.100281989323532,-2.18433447238117
"ANXA6",-0.0544635850701658,-2.18493335169605
"DPP4",-0.262523779514547,-2.18912196888679
"DFFB",-0.0682190277559638,-2.18929538457811
"LNPEP",-0.154311092900389,-2.19340734098598
"TXLNB",-0.244058157132351,-2.19392248523833
"TAS1R3",-0.628808575539875,-2.19703057420757
"SEC24D",-0.0770386263328318,-2.19720457985229
"FAM107B",-0.0539650571698651,-2.19756230009517
"CHN1",-0.0946799697642557,-2.19832943877772
"IMPG2",-0.527327237137924,-2.19939186923682
"CD200",-0.0896120231638511,-2.20011338887463
"ASZ1",-0.660677131304983,-2.20125746749547
"LRRN3",-0.470554412125488,-2.20205336696966
"SEC16B",-0.152750732126456,-2.20258074188727
"TRIM72",-0.792429194169718,-2.20411271961976
"SDAD1",-0.0428709885045526,-2.20529360656173
"OR6S1",-0.351422909290612,-2.20623254514903
"FOXN2",-0.0663872151416642,-2.20626609172692
"PLB1",-0.21475008611479,-2.20891829117835
"DNAH1",-0.125779477858393,-2.20927312619456
"HAPLN3",-0.133391781620051,-2.20954114569065
"TNFRSF10B",-0.0682376926601327,-2.21038405182511
"SLC35D2",-0.072103001174221,-2.21108221262637
"RGS10",-0.0729292570290925,-2.21197484959797
"POM121L9P",-0.493034397819238,-2.21301173633603
"LOC286002",-0.97155245265076,-2.21304443243234
"C16orf86",-0.152265185932214,-2.21376001149798
"CCDC46",-0.134018815983822,-2.21522404954534
"STAR",-0.348041131631286,-2.21662973364651
"MBNL3",-0.223688529783765,-2.21821510190758
"VILL",-0.142220448726549,-2.21838023123286
"GPNMB",-0.064723341620831,-2.2189428838141
"PARP11",-0.116540043296972,-2.21924532921282
"UNC13A",-0.281249040334353,-2.22329560515502
"TRIM38",-0.0944332541045281,-2.2248537694821
"CRLF3",-0.0567508427767311,-2.23011230128941
"MYLK3",-0.342668919039417,-2.23086733726301
"GIT2",-0.0319555438857693,-2.23196127866889
"APOBEC3B",-0.308486268257559,-2.23300952114697
"MINK1",-0.0438259340646567,-2.23313203477225
"IL1R1",-0.0767905134304705,-2.2336051029235
"GGT5",-0.101314963587839,-2.23458813128404
"C17orf72",-0.168474191165162,-2.23613520058986
"HS3ST1",-0.154722204263946,-2.2376417885992
"C1orf170",-0.261210807119908,-2.23864494856149
"MAMDC4",-0.236531004682575,-2.23869060184842
"HPD",-0.748964881338629,-2.23999229526451
"ARID3B",-0.0869632221479328,-2.2402077516304
"DSCR10",-0.342856605464934,-2.24021777943863
"CYP2D7P1",-0.309295973634701,-2.24139433796368
"AKAP7",-0.126401340451521,-2.24156078987296
"TNFSF11",-0.323719215528544,-2.24185374637394
"GOLGA6L6",-0.628195278288498,-2.24207325691551
"GLCCI1",-0.105017988188631,-2.2447588842588
"RAP1A",-0.0349142596692316,-2.24603910342521
"ZNF835",-0.724528567030305,-2.24640374668999
"C3orf51",-0.407194953231201,-2.24900756079632
"C6orf81",-0.677410673842994,-2.24960007516721
"AP4B1",-0.044221385228675,-2.25130550525789
"GALNT12",-0.201479801611296,-2.25370052514075
"C6orf97",-0.280467045136949,-2.25435092886417
"C2orf48",-0.446909760087283,-2.25775280274574
"RORB",-0.777394631015765,-2.25813383536799
"NLRP14",-0.961202961409775,-2.25836859016209
"BIRC7",-0.810016519369205,-2.26181417618465
"CABP4",-0.601158880425954,-2.26413391368201
"WNT7A",-0.970767184140789,-2.26692651282172
"CHGB",-0.768217798896556,-2.2689066018917
"C8orf31",-0.624954868098214,-2.26977495491811
"P2RX2",-1.01983661792572,-2.27297782993639
"GABRE",-0.288179741395433,-2.27320856876119
"FICD",-0.0779209472448699,-2.27394322186062
"UGT2B7",-0.950321865320277,-2.27428861874365
"DHH",-0.670860543511803,-2.27589930838496
"HPYR1",-0.467865695968711,-2.27783111875462
"C12orf63",-0.782827114801593,-2.28043304328519
"OR13C2",-0.259182888257648,-2.28045900079072
"THBD",-0.0843324512596473,-2.28069879661217
"PF4V1",-0.824632964453575,-2.28212436650951
"SLC9A6",-0.0893705411086341,-2.28240812525442
"HIVEP2",-0.0640836194654568,-2.28494146468066
"HTR3A",-0.933062978340782,-2.28523957040788
"BCL11B",-0.24887894850237,-2.28524921578326
"UPB1",-0.674832528920759,-2.2871548169726
"ZC3H12A",-0.105579604876478,-2.28736591565233
"FLJ43663",-0.149142222848782,-2.28778067616503
"FOXD2",-0.27766905687386,-2.28801937001383
"PTPRM",-0.0967370668477407,-2.28974621147642
"GBGT1",-0.121557638160285,-2.28992866820146
"CLCN4",-0.155569023187997,-2.29063865380031
"JDP2",-0.0802608632564432,-2.29088244809329
"USP25",-0.0525589562470001,-2.29152948794925
"NCRNA00152",-0.129763863736411,-2.29209919739601
"LOC349114",-0.147545540203289,-2.29257171028676
"SDHB",-0.042369437207384,-2.29378261330317
"HSPA6",-0.143060713805063,-2.29393168028898
"LOC100128164",-0.797978080345116,-2.29467020485531
"PARP4",-0.0670759643083159,-2.29497695926958
"HAS2AS",-0.771589013006297,-2.29595349282997
"DARC",-0.817632158233445,-2.29914068928465
"C19orf66",-0.0807644076803706,-2.30184168149106
"CAMK2A",-0.530210317155533,-2.30262023977795
"PTGFR",-0.362687558237588,-2.30375682730163
"ZPBP2",-0.725492499799906,-2.30400121426399
"FANCA",-0.138813496943012,-2.3043730323939
"RASGRP3",-0.10545023124673,-2.30529199840483
"RILPL2",-0.0823224211117806,-2.30534428926743
"TPRX1",-0.265835176231215,-2.30678706464071
"TRIM78P",-0.686939717018239,-2.31005084863272
"GK",-0.104626598336242,-2.31005276301946
"MYF6",-0.735921730826337,-2.31139478717165
"NUP210",-0.0901690036166647,-2.31166430988694
"SLC34A2",-0.280989278922603,-2.31334061680912
"PLXND1",-0.0480590016279061,-2.31394838048928
"TMED5",-0.0473635416616576,-2.31494497808768
"RAB24",-0.0696744181214672,-2.31519599875388
"SAA1",-0.282024932543708,-2.3162824010485
"PPIAL4E",-0.240221107508091,-2.31651282334261
"CRAT",-0.1408657178093,-2.31702044315738
"MKRN3",-1.02658122369348,-2.32010684381081
"AQPEP",-0.754260033480482,-2.32173837863925
"KCNJ1",-0.786009367812006,-2.32226596268612
"SGMS1",-0.0614326526682989,-2.32656238975045
"NLRP4",-0.797595723287257,-2.32680546773519
"PLEKHG1",-0.104807214516149,-2.3271056091545
"LOC285830",-0.286430873035722,-2.32781571102219
"OSBPL3",-0.105616313075829,-2.32989837546674
"STK17A",-0.067878464175287,-2.33363521365939
"ILDR2",-0.975106868405754,-2.33576239368196
"OR3A2",-0.890974638339352,-2.33901131330798
"FLJ40330",-0.557701307427276,-2.34069036513372
"GSG2",-0.155653133593896,-2.34179011358651
"C20orf26",-0.794120169922703,-2.34534267267987
"RARB",-0.147624693574642,-2.34670643286922
"LTK",-0.762636040014478,-2.34715740365089
"NR4A3",-0.197207367747095,-2.34721430006372
"CCDC109B",-0.0870257660028289,-2.34737419829495
"KLHL33",-0.794055941958879,-2.34746318835549
"ARHGAP29",-0.124193056845773,-2.34988395099286
"PTPN2",-0.0493769206923531,-2.35170374688774
"SNORA61",-0.718377620165249,-2.35175657947315
"ABCC4",-0.158497211379627,-2.35314296106552
"DGKA",-0.0758029330254519,-2.3533745791581
"FFAR2",-0.396154886813898,-2.35358724305545
"MYO18A",-0.0640711799537215,-2.35496570014585
"GRAPL",-0.739534224389184,-2.35523174028068
"ENG",-0.0580617819505544,-2.35571817971188
"ARHGAP31",-0.0788859868696816,-2.36027533634521
"OMG",-0.695417420109234,-2.36110217981152
"HGC6.3",-0.920176082575233,-2.36274854075722
"ATF7IP2",-0.232705385218409,-2.36324629228489
"KIAA1274",-0.0831221456649125,-2.36633126048309
"SERPINA9",-1.05985852948212,-2.36909939579558
"ENPP2",-0.143795967432185,-2.36986457256682
"FAM21B",-0.0699933265129395,-2.37042156821721
"HMHB1",-0.699869251983723,-2.37333099529088
"CRYBA4",-0.782596447167114,-2.37537752562949
"SLC26A9",-0.606652157775865,-2.37667171341625
"PIWIL4",-0.282383605381497,-2.37832789199313
"TCL1B",-1.02821502743188,-2.37843451121673
"ATM",-0.0564928134495295,-2.37901368619449
"ARSB",-0.0628654497270951,-2.37908128788947
"TMEM130",-0.558999372357701,-2.38278401183594
"CAPN3",-0.224839829864703,-2.38609964441633
"CX3CR1",-0.281119222921738,-2.38738495383069
"CTRC",-0.699908405917999,-2.38822108482144
"NEU4",-0.932648950160066,-2.38830155672435
"TAS2R60",-0.59814248631905,-2.38847559897093
"CEP110",-0.0737054585996164,-2.38928203061979
"FAM129A",-0.116953732505949,-2.39025012444111
"IFITM2",-0.0873383534935002,-2.39087560434644
"RPS6KA4",-0.081094879043115,-2.39099461211735
"LOC284100",-0.835811584136546,-2.391046078641
"MAP3K3",-0.0435953804997187,-2.39670273036626
"FYN",-0.0697210239306907,-2.39761734387996
"MEF2B",-0.278687851048181,-2.39862411194388
"ABCD1",-0.0980560623820921,-2.3988889371157
"UNC93B1",-0.0709437873974066,-2.39925844900932
"FAM65A",-0.0539667289681329,-2.40207463525937
"RORA",-0.113525771616447,-2.40347633607147
"HP",-0.908935788822816,-2.40448360958407
"C7orf23",-0.090835916781244,-2.40535000734348
"C1QL2",-1.0105412009262,-2.40799814331858
"C1orf186",-1.01338050646633,-2.40805472274161
"TMEM200A",-0.1676108674586,-2.4082117010158
"PIGR",-0.707242906190122,-2.40884177266203
"IRAK2",-0.14204641250622,-2.4092081979045
"HEG1",-0.0795566067827069,-2.41172835956375
"PSD4",-0.0618734281659332,-2.41183995193436
"CD82",-0.0851349068692846,-2.4150019510753
"ALOX15B",-0.32833937377442,-2.41503070446756
"S100Z",-0.759010158922405,-2.41697067859993
"CD160",-0.211725366681732,-2.42087118229264
"HAS2",-0.248543390016238,-2.42184981841411
"LOXL3",-0.157724534590741,-2.42339429355903
"TGFBR2",-0.0802158246693967,-2.42565383919791
"KCNQ5",-0.386619384447736,-2.4266721017441
"CXCR1",-0.807980959508291,-2.42675827286628
"N4BP1",-0.0484244305469979,-2.42743720311278
"MAN1A1",-0.123567779640644,-2.42880955289321
"OR3A3",-0.61297776861411,-2.42914896180417
"RSPO3",-0.227559517842977,-2.42996427532347
"ZFYVE26",-0.0532307476030116,-2.43196401887044
"GK3P",-0.220958273053223,-2.43415150849442
"PRRX1",-0.0920441119092423,-2.43550349947514
"SPAG1",-0.110468855039173,-2.43576154478896
"NADK",-0.0517564462938438,-2.43607821054528
"LOC283922",-0.178421637526205,-2.43661645981067
"ITLN1",-0.902522627642309,-2.43860917230752
"MMP20",-1.17608059843626,-2.43983220584283
"FXYD7",-0.928846443377718,-2.44048475012138
"SEMA7A",-0.135016450936537,-2.44255937861107
"CNDP2",-0.0574459929820899,-2.44395151696709
"TNFSF15",-0.504959863048328,-2.44506825543158
"KLF17",-0.956208234573206,-2.44595853324309
"DSCR4",-0.518032406303051,-2.44753069793565
"ZBTB25",-0.0760001435086126,-2.44806121860764
"LOC283314",-0.176934304099965,-2.44923499427098
"ESCO2",-0.132443427690593,-2.44942658806239
"TMEM86A",-0.0900678255161464,-2.44958634523054
"EPS15",-0.0370339661656631,-2.45169021457542
"C17orf44",-0.136875153641641,-2.4528557054332
"FFAR3",-0.731943617839325,-2.45419889843194
"LCE3A",-0.340113083017235,-2.45464076354685
"C18orf62",-0.294525545965664,-2.4578881621432
"CP",-0.673534705977321,-2.45901280616115
"CDK6",-0.137584939613011,-2.46119015763945
"OSTalpha",-0.232311390713797,-2.46143963215354
"ANO9",-0.193773478419043,-2.46156694658209
"IL24",-0.837319156542985,-2.46411366994948
"ARHGAP10",-0.116533603600221,-2.46442415723711
"LPIN1",-0.0896073163778022,-2.46462492602455
"MAFB",-0.0655896096246842,-2.4657989982776
"TMEM105",-0.841269240043768,-2.46581356390972
"ATP10A",-0.146522232566202,-2.46663838795867
"ANPEP",-0.169432220887677,-2.46982692985924
"GUCY1B2",-1.05751935261436,-2.47329563864579
"RPS6KA3",-0.0625296989933943,-2.47610529006595
"EPB41L2",-0.107459063347705,-2.47706549317566
"SLCO5A1",-0.624036500128634,-2.48089269538402
"C17orf62",-0.0613106865942825,-2.48152684877652
"SPATS2L",-0.0772629132361136,-2.48607785948246
"ALDH2",-0.102066015110867,-2.48917274558031
"COLEC12",-0.159926824322341,-2.48942559186708
"RASGRF2",-0.172001496551611,-2.49066604285005
"FCN3",-0.234951742813688,-2.49086414650376
"LOC153684",-0.382595103530941,-2.4916073676281
"E2F2",-0.133113296740957,-2.49201673936811
"LOC100272216",-0.477854650618074,-2.49208646771227
"DAO",-0.695890385343447,-2.4922383498338
"SIPA1",-0.0740232056024199,-2.49274244722191
"MBOAT4",-0.719969564606871,-2.49301368533772
"BCAS4",-0.07310040813684,-2.49520459476472
"OR4N2",-0.512924914598521,-2.49697672990197
"KIAA0922",-0.0776449083299449,-2.49839028931511
"XPNPEP2",-0.524455500348363,-2.50044136441753
"NHLRC3",-0.0584830032163639,-2.50214371181361
"LHFPL2",-0.0566463919270523,-2.50279094497986
"CAMK1D",-0.225104531606527,-2.5036805320029
"MAGEA5",-0.971145517595666,-2.50576637262543
"MEPE",-0.906134172236428,-2.50579693633156
"BCAT1",-0.150103357902421,-2.50698558362887
"SELP",-0.732904794366861,-2.50946615013734
"NUDT18",-0.13836469957686,-2.50948294334523
"CALCR",-0.700243654208518,-2.50949749719665
"NELL2",-0.365508885204466,-2.51016678158209
"CHRNA4",-1.09591351139543,-2.51180158654481
"GPCPD1",-0.0661023669104761,-2.51196798003655
"ADAP1",-0.262764760129818,-2.51309769933855
"FXYD5",-0.101830985815809,-2.51338595503053
"DAPK1",-0.148653545538743,-2.51520957506657
"NETO1",-0.971574674733329,-2.5164548580832
"NTRK1",-0.523014384771162,-2.51669447474955
"DRP2",-0.388697632138264,-2.51798818228784
"INVS",-0.0663875087006636,-2.52500781057909
"TMCO7",-0.0710932172567817,-2.52508773055583
"C12orf71",-0.847782529884874,-2.52510022805926
"WDR55",-0.0532571793252732,-2.52738221405543
"PREX1",-0.117034400120095,-2.52959691349093
"SHCBP1",-0.124298755447859,-2.5300267031233
"ZNF671",-0.190570897679189,-2.53154877864242
"SLC16A6",-0.262277397670851,-2.53186906496497
"LOC151174",-0.908608975907399,-2.53392221066455
"CHST2",-0.154632291136601,-2.53428004257371
"UGT1A4",-0.571420682182995,-2.53740615358296
"MMP1",-0.404676808327718,-2.53745495925474
"PRSS30P",-0.646033184749516,-2.53814458924286
"PAPSS2",-0.169547324125515,-2.54158063468734
"CD47",-0.0567170393385217,-2.54192815792931
"SAA4",-0.957102837056123,-2.54325476192423
"HIVEP3",-0.0923312690932034,-2.5464548986905
"FAM49B",-0.0517578896162103,-2.54685380667466
"TRYX3",-0.264959328595503,-2.55056668693409
"BRCA2",-0.25512875549944,-2.55138134521873
"KCNJ15",-0.26918185052112,-2.55221764819357
"HERC3",-0.0844084120802275,-2.55226004011304
"KRT85",-0.967628477426195,-2.55299964304161
"HOPX",-0.150399886422417,-2.55345978421303
"C8G",-0.453889012383157,-2.55393650297693
"RAPGEF1",-0.0476501652822252,-2.55593073456727
"MOV10",-0.0616814419617535,-2.55601692290404
"SLC46A2",-0.359770666723009,-2.55682034567296
"PLEKHN1",-0.296725612553825,-2.55816569736495
"KIF25",-0.777678363758364,-2.56042320047885
"PTGIR",-0.176564131317542,-2.56321992425638
"LOC100129716",-0.292751330886474,-2.56370742009869
"OR1M1",-0.429953702509788,-2.56468856542339
"CALHM1",-0.765627986733208,-2.56650647917259
"ACVRL1",-0.0767823928683429,-2.56724381256632
"NAT8B",-0.877458767406603,-2.56881588554893
"MYH7",-1.13645089760633,-2.5699752098577
"PCSK1",-0.443277677943355,-2.57158663248201
"TRIM15",-1.23644751048111,-2.57516716871681
"C10orf55",-0.302439702324917,-2.57709954762898
"SERPINF1",-0.0819768066886013,-2.57790947507288
"ORM2",-1.36101751101721,-2.57854089199324
"TSPAN17",-0.062175901166114,-2.57883722116357
"FOXD4L6",-0.830663687684775,-2.58218060690083
"PRSSL1",-0.560298120198832,-2.58310747490731
"ALDH1A1",-0.166645320015389,-2.58354010329106
"NUAK2",-0.154678367601227,-2.58373730946276
"RFPL2",-0.688356151975836,-2.58487529450192
"EDARADD",-0.183301682512754,-2.58665971253778
"FGD3",-0.134697751691193,-2.58815463637732
"EFR3A",-0.0632693672814746,-2.58849174894607
"TPP1",-0.0464157832185874,-2.59113337894892
"SAA2",-0.445341273273427,-2.59116020207786
"GPR35",-0.178071498439748,-2.59502741701508
"NFIL3",-0.0775304765384472,-2.59524824617577
"LMO2",-0.109603932030064,-2.60166986319291
"TTLL6",-1.07253234453736,-2.60471654332909
"C4BPB",-1.19301408694275,-2.6057484278908
"PLEKHM1P",-0.0873630345799903,-2.60593164068283
"CXCR2",-0.584393831784255,-2.60595224541615
"S100A12",-1.1230118409325,-2.60735857300304
"VNN3",-1.06434791462534,-2.60830002694135
"LSAMP",-0.731055245758531,-2.6089857842304
"TMEM171",-0.561105001953438,-2.61294545345518
"ROR2",-0.154758441702143,-2.61534870960366
"TACC1",-0.0782008721737846,-2.6156603942668
"WISP1",-0.192013339177174,-2.61711263497362
"KIF19",-0.720577002049033,-2.61738463685032
"HPGD",-0.805013056021543,-2.61765015425739
"HIST2H2AB",-0.907884777179632,-2.61771076595227
"ERI1",-0.0781452643885565,-2.61899361936095
"GSDMD",-0.0987458736910432,-2.61908069128668
"ITPR1",-0.12626750039253,-2.61919193891219
"ARHGAP22",-0.210357615482396,-2.62006158505024
"CARS",-0.0536651529447809,-2.62132519785063
"TM7SF4",-0.538541446481785,-2.62177791351503
"TNFSF12-TNFSF13",-0.548184465656122,-2.62406710785797
"CEND1",-0.663231612209644,-2.62537909172586
"MYD88",-0.0621276332821283,-2.62579868030792
"C6orf191",-0.731863721763024,-2.62758917266564
"SIGLEC14",-1.0186304445259,-2.62815541546942
"PTPLAD2",-0.126946947613852,-2.62847966065801
"RASA3",-0.108208043123944,-2.63054035982775
"ARHGAP27",-0.0751859003505331,-2.63106174835813
"FAM71E2",-1.18960291920813,-2.63535860527025
"CTSK",-0.104203813392783,-2.64206263012696
"PDPN",-0.161917413942557,-2.64238659691961
"TNFRSF13C",-0.411170616274442,-2.64247283914943
"TFPI2",-0.691043699546602,-2.64329303891573
"NAGA",-0.0567646940820605,-2.64390911577669
"CDC42EP4",-0.0908151157361496,-2.6439723403514
"PXT1",-0.922334451690008,-2.64663465408509
"CD177",-0.96353678062775,-2.64767378978553
"CASP7",-0.0806623677316969,-2.6489161428404
"TMPRSS2",-0.388490891378194,-2.65190458130018
"XRN1",-0.0681956584801275,-2.65344615583137
"TM4SF19",-0.502884000018492,-2.65593516629308
"DOC2B",-0.888128175373699,-2.65792823546161
"TMCC3",-0.152317246682948,-2.6643511961674
"WBSCR26",-1.07150447528057,-2.66471548527884
"CETP",-0.398398587452488,-2.66497483635797
"CRYBG3",-0.170918020827328,-2.66566040850863
"SNX2",-0.0512460602464415,-2.66592817401704
"MAT2B",-0.0491614302934762,-2.6666811700515
"ANXA2P3",-0.732652718210095,-2.66856925668259
"MFHAS1",-0.150228125277763,-2.67000044307334
"OR56B1",-0.775874811152734,-2.67073909394004
"PTPRJ",-0.0878506651701123,-2.67345528000064
"ZNF75D",-0.0633011149839646,-2.67467843340859
"SUSD3",-0.26837768168537,-2.67750806607787
"DCHS2",-0.616804939842083,-2.68154803405092
"G0S2",-0.265746574105935,-2.68176913363807
"KCNE3",-0.103345821811386,-2.68250716303683
"HCG27",-0.301201916746122,-2.68275834280146
"MAP1LC3C",-0.92776614370392,-2.6832507964289
"SMPDL3A",-0.144574302558632,-2.68692614678099
"UBASH3B",-0.197435249521007,-2.68751031729739
"FAM9A",-0.675620322078964,-2.68807583916738
"MSX2P1",-0.944668256586718,-2.6926281778057
"TMPRSS11D",-0.980019088232409,-2.69328187154348
"TRAFD1",-0.0551884026630374,-2.69328435567681
"CCRN4L",-0.123373647425463,-2.69759322635359
"EPHB2",-0.175118407057296,-2.69860416974989
"C14orf72",-0.791440663253741,-2.69939288867232
"PFKP",-0.151843216651224,-2.7005385008735
"HELB",-0.150514758385586,-2.70076683462467
"PTGS1",-0.123490401806551,-2.70195902250853
"TRPM2",-0.127733716945389,-2.70241748635276
"LOC728323",-0.261261609324905,-2.70525598268736
"ENOX1",-0.284656849504369,-2.70700047171132
"IL6R",-0.230162986825057,-2.70798727822354
"VTN",-0.657602132144476,-2.70869767692099
"FLJ45079",-0.949586525368164,-2.70888382675833
"MTM1",-0.0690092680908734,-2.70897057501418
"DEFB124",-0.317682726775958,-2.70955705004074
"PF4",-0.737277396979007,-2.70969238953137
"IL1R2",-0.509927118784566,-2.71166451368598
"DUSP10",-0.128817880520481,-2.71473645004311
"CYTSB",-0.161149487883531,-2.71588764159337
"HBEGF",-0.109715672036137,-2.72363802486533
"CCBE1",-0.80654069885174,-2.72430340700686
"LOC342346",-0.805280703370964,-2.72445055026197
"APOC1P1",-0.806522223610559,-2.72713503057245
"GP5",-0.704754968677279,-2.72719917193257
"EHBP1L1",-0.0992270829132877,-2.727418539407
"IL27RA",-0.136598419636048,-2.73039954231181
"NEXN",-0.146529907848198,-2.73084661800338
"HTR7",-0.520603215845441,-2.73140020209466
"TNFSF9",-0.302929923369053,-2.73191546076132
"CXCL6",-1.04720393985025,-2.73209899244554
"OSTM1",-0.0515988509475473,-2.73504770221133
"MYCBP2",-0.0809127801929277,-2.7358538014334
"C1orf173",-1.23855721163301,-2.73633177925433
"ZNF385A",-0.0758014835126559,-2.73807012694084
"TCTEX1D1",-0.285550029964345,-2.73822964522291
"CCDC64",-0.140828723571728,-2.73919732340557
"LRRK1",-0.129482722078742,-2.74387072749079
"CKM",-0.766191864852848,-2.74387983813166
"E2F4",-0.0499793062957625,-2.74435389969631
"C2orf65",-0.635642320878413,-2.74535857729381
"NR3C1",-0.103593300723837,-2.74741640734672
"COL4A4",-0.275915836793628,-2.74785033706429
"RGS20",-0.875694390481418,-2.74933440573162
"CCM2",-0.0598161538196385,-2.75043650492416
"RASSF2",-0.110923610969281,-2.75250144941848
"FOLR3",-0.987792479253542,-2.75272146052689
"PARP3",-0.10767298427275,-2.75463612417159
"ZNF438",-0.0906331779240306,-2.75629488285976
"ST6GALNAC5",-0.312643157134363,-2.75639801389233
"?|553137",-1.1001338110749,-2.75707842054227
"MKNK1",-0.0569684520902003,-2.75823231204702
"USP15",-0.0423907777735497,-2.75934067850996
"ACE",-0.0856378269061526,-2.75948423299843
"SLC29A3",-0.0793662241460815,-2.76166482672921
"GPR133",-0.373784480871346,-2.76178433564642
"RNF125",-0.128367860709974,-2.76245006512691
"PSMA8",-1.21468571163114,-2.76628283635294
"SLIT1",-0.450073395366768,-2.7663616510081
"PPARGC1B",-0.280676550617372,-2.76931919015211
"TEKT1",-0.42045858770308,-2.77161078701798
"SYNGR3",-0.29883425140988,-2.77384782066973
"IL12RB2",-0.475939361840548,-2.77387498875031
"NR5A2",-0.164011359951139,-2.77412391216399
"CYBA",-0.0982721995720901,-2.77495187895771
"C11orf45",-0.220225134602205,-2.77527857091411
