"patient","Kynurenine","Glycolysis","Glutamine","Adenosine","Tryptophan_metabolism","Hypoxia","EMT","Stemness","T_cell","NK_cell","Treg","Macrophage","Cytotoxicity","Exhaustion","Checkpoint","IFNG_response","IDO1","TDO2","Down_score","cluster","CD8frac","LymphFrac","resid_kyn_cd8","resid_kyn_lym"
"TCGA-BH-A0E0",0.435619762868009,0.45227110443125,0.0297713438545856,3.42917619997407,-0.0880122959030364,0.951365202793885,-2.36739480597803,-1.56274658938618,-0.0223395526566885,-1.61118157144728,-0.42074313711811,-0.781602333526312,-1.92765258229332,-1.20128898301356,-1.0980463184342,-1.92984996235111,4.94755132485918,5.52806993684758,-1.37204197411436,"C1",0.00842252904781322,0.545529974837202,0.141844911475062,0.483397122995557
"TCGA-A7-A26G",0.307100888821795,1.40859056054362,0.170739721331633,-1.67312012083016,0.643875926051207,-2.16820239464535,1.64540806835083,0.0994738072715061,0.490436675200437,-0.399913940210711,0.0715264425576397,0.529276063923326,-0.038183358116782,0.223135890857032,0.249451427409842,-0.0359866871050686,5.88686190846933,5.71383907218519,0.901225404738353,"C2",0.0386598537143139,0.592718971808579,0.153844595786112,0.275314072758944
"TCGA-EW-A1OW",0.836850435891929,0.0689173600326753,-0.146119419513221,-1.46306845943006,-0.239075375283685,0.877278800658189,1.3212865191359,-0.0608593947825656,-0.494584554675241,0.14763019066364,-0.557350412752072,-0.324790796831794,-0.0641851811471167,0.200129420551858,0.0637715318069468,-0.00866915268581022,5.81378717475648,5.66934402062368,-1.58604794527364,"C2",0.0238278160320652,0.539702419500974,0.614666862562854,0.894453489916132
"TCGA-AR-A0U4",-1.09978680027593,-2.23892551284912,0.480298921200974,-0.162984098070669,0.507834515353624,-1.06038346174268,1.0480576816869,0.719043434696478,0.161976744510685,0.374091335067818,0.395932939017496,1.47096603674452,0.390735685146399,0.382998093198636,0.624761057786524,0.868509432241035,6.40588583682705,5.66792013289382,1.03387856216257,"C3",0.0244714310989404,0.443925155370249,-1.31897937283587,-0.880696119740965
"TCGA-D8-A1XK",-0.288797258877666,-1.70730315983343,-1.84885715090903,-0.127648867737391,0.205017132913685,0.910197872022667,-0.0122836213932599,-0.10339671988024,0.099719837172975,0.585896450004034,0.250068639791208,0.964816611546258,0.740870065490909,0.101781571397554,0.549727317436392,0.26879719615153,5.96988097406062,5.43341914695231,1.38698831140937,"C3",0.0843882071368611,0.507157569847633,-0.229545257285462,-0.17632115566619
"TCGA-B6-A0IQ",0.0688012596596905,-0.19558955037262,0.271412037088131,1.74090848607681,0.560325774466542,0.291607612662776,-0.294813032483935,0.725824591011582,0.211135224030866,-0.0490995946896156,-0.0319361232092801,-1.29494839932279,0.156558009423293,0.203002997998506,-0.18952071099194,-0.214554678730155,5.7530465983,5.48900017588913,-0.67572842322678,"C2",0.0832720742136085,0.604351403809925,0.122866380764274,0.0174012937382112
"TCGA-AO-A129",-0.50567289487226,-0.413405302491204,0.14296789531278,-0.194098985043299,0.614624286361258,0.406873622611155,0.0799213170871387,-0.242844564559409,0.72152668796761,0.750652685060113,0.530668349541249,-0.106839320446634,0.783577754276719,0.698980372114265,0.512797188384616,0.482077685504823,6.22428430682979,5.77325807908621,-0.54468688753068,"C3",0.0811518337864172,0.605134101983622,-0.461460931462206,-0.55839254841994
"TCGA-D8-A27M",0.436163327305739,-0.460175013711521,-1.01075392050536,-1.44153566099234,0.666443992193242,0.0699605061523832,0.583486293916923,-0.349449814514281,0.736192963329029,0.761952456465419,0.87081525616739,1.07006719801104,0.613379331902016,0.788360507192944,0.902433272152226,1.29099032377998,6.58371302406763,5.57818911674313,-0.337335061950655,"C3",0.0488157538740782,0.622983485634476,0.330103420359446,0.35334827871188
"TCGA-B6-A0RT",-0.328438630095289,0.881786709533215,0.060315713019044,-0.0830506916744091,0.873486798094438,-0.756257800203548,-0.0534174969234669,-0.0482830289856465,1.67023215060359,1.51183483894794,1.59799093707806,0.649660709766008,1.39687588017824,1.55922576233289,1.45357311743722,0.976925926247636,6.31735454089277,5.27712531942286,-0.270266500615766,"C3",0.190265350804885,0.659892991952053,0.22284445411774,-0.47348586526293
"TCGA-A7-A26F",-1.38203702745258,-0.830578589146768,-0.441966874039159,-0.200979556659555,1.23233782372816,1.12429218358118,1.36281294355039,1.6430738666444,0.175193519216083,0.233874432548144,0.244064803318338,0.851891699502954,-0.166752138582891,-0.0487396866338365,0.388338939548633,0.211472520270682,6.25785731854915,6.40815645036407,1.08547274509326,"C2",0,0.518396200888586,-1.71495296201258,-1.28851009624456
"TCGA-E2-A1LK",-0.394733566356643,0.177205595449881,-0.669259080167741,0.538946312962044,0.300918149305826,0.460971020060424,-0.663000632703409,-1.81915611588618,-3.81905686403472,-2.27860838861567,-0.587716664717022,-1.35135444381675,-2.15149020617123,-2.42905691461433,-1.86035792188303,-1.04390540675622,5.74877624458837,5.70829893256918,0.238894164980625,"C1",0.0857581287454063,0.513154272109262,-0.32911528032564,-0.29236835140149
"TCGA-C8-A12V",-1.10302496772529,0.593128870174399,0.598488054738304,-1.03557080716715,1.10068503598433,-2.04374750441055,-0.227690058706554,0.817730715283639,1.45043013152329,1.53550085967291,1.53490103438894,1.41612511974184,1.43900093833191,1.54787242827111,1.70523538738705,1.20598039827375,6.54763241421225,5.63734179166498,0.484932772564553,"C3",0.0799995673620677,0.566617886306616,-1.06416780400664,-1.09080340262042
"TCGA-D8-A1XQ",-0.837531625490849,-1.2101222641332,0.152400860672416,-0.304396110753229,-0.143809576129463,0.442521482598058,0.800967809345611,0.427175853829913,0.46342837210162,0.140961130106344,0.603064136287716,1.40949678338901,0.532959484493695,0.54082210446862,0.843603650636601,0.925785003272962,6.31498448214449,5.94649193223963,0.292064188563473,"C3",0.0308862920174846,0.571209246961042,-1.02691312784936,-0.833051437645682
"TCGA-A2-A0YE",1.09940061542561,0.455861178599439,1.99908298025117,1.34418686165586,-1.71153975963398,-0.107402513002592,-0.147879898738257,0.365713898719585,-1.397394431343,-0.379436861896632,-0.703052304099599,-0.889160455564713,-0.826409303212812,-0.429356476481345,-0.825413204170119,-0.625226952298689,5.58748150390737,5.1332137291564,-1.85351100233545,"C1",0.0112893533158298,0.631483137094857,0.818948437835602,1.00225451913517
"TCGA-C8-A27B",-1.55074270964138,-0.37164293646201,-0.744881866885441,-0.449617055847771,1.28428749849662,-0.0199390621847793,0.0654591595191538,1.12370354112831,0.636235878624656,0.262807473133388,0.0419299638618896,0.944897062014529,0.866610395997374,0.546828187018664,0.948017522082689,1.44872887400309,6.79065244709802,5.93469839559615,1.91913643422375,"C3",0.12660682011851,0.514694418807301,-1.29529284010099,-1.45097429714245
"TCGA-D8-A143",0.0482263598279096,-1.82482818036004,0.82941087436437,-0.552376825062705,-0.0377955921665699,1.595428340892,-0.64155751516666,1.74762445028356,0.0821617385759179,0.0708210063972214,-0.233563269357878,-0.0848067903313144,0.223446067472206,-0.113460382424861,-0.0877004007717567,-0.0459077108247277,5.88963107910776,5.75334811553092,-0.553613443473572,"C2",0.0745894054016089,0.637569334893179,0.0619414791511692,-0.0591815208833592
"TCGA-A8-A07O",-0.513338901210769,-0.435479149745521,-1.23316423995688,0.694664421419071,0.174884607263566,0.447804348727049,0.682300162060274,-0.542408767179274,-0.243056018567525,-0.247137352924236,0.142620657071356,0.0930648419513524,-0.308246318504411,-0.409645761017506,-0.545867080905735,-0.0516961656423082,5.83693167901955,6.23283639960943,0.83364902721754,"C2",0.10893817459385,0.525271229123445,-0.339998564330234,-0.431403781503301
"TCGA-E2-A14X",0.700872427629069,1.55824047801577,-0.0558137688835603,0.0614219838784572,0.500486603311043,-0.286846019245535,-0.520178264693169,1.05381720059088,0.710670263412129,0.388384325235021,0.107230560149158,-0.652518292140777,0.293089541111898,0.449377557575388,0.29165035459605,0.0238962510315417,6.105516392088,5.26227510644181,-0.938548036930322,"C2",0.0890966207044859,0.735291009174272,0.782005316302709,0.428698499552187
"TCGA-A7-A26I",1.71849896885348,0.468485519452403,0.0476492168713763,0.237757435615277,-0.824415771337276,0.563429121814609,0.929996515527712,-0.969247320624704,-1.44188419407479,-1.56739572410893,-0.246216980836086,0.491272004159014,-2.1384854283489,-1.89999719782147,-1.13640560630312,-1.17085008464222,5.08833636386845,5.46007464449662,-0.894805967352376,"C1",0,0.47936287563155,1.38558303429347,1.87783900411903
"TCGA-A7-A0DA",0.793508485076568,0.0803496767745959,-0.755207923337286,-0.879094342807501,-0.732154851671981,0.593114460203977,0.809451906955557,-0.886471257325882,-1.4277109892838,-1.51610209631542,-0.438592575239638,-1.20365185628569,-1.43805256055087,-2.0685004009776,-1.8763935455294,-1.0176515110708,5.16278498868288,5.41557777197802,-0.0792904991447461,"C1",0.00681986866613966,0.527063766330861,0.492285768210966,0.872421253063247
"TCGA-AN-A0G0",0.372946131431344,-0.630445195135945,-1.88465351692921,-0.616667487481241,-0.988312962364807,0.85497326889941,0.451051926163972,-0.654277766326759,-0.558810605883243,0.206898905595669,-0.765507412218118,0.238328584144811,-0.16221258009218,-0.763651434750831,-0.476013297671902,-0.10012667210196,5.80433716806178,5.09047759566659,0.266057322511134,"C2",0.0477901832799384,0.496341586650302,0.262120204244451,0.503658790789731
"TCGA-E2-A1LG",1.37418082884919,1.91611255215866,0.574000559941851,2.65727391145926,-1.15673310302906,-0.101467830698928,-2.68565714647151,1.64435155726671,-0.287354597396656,-0.281015882149674,-0.81435783830989,-1.88375491259392,-0.237995564355577,-0.600112000777437,-0.538986428959521,0.704754279496154,6.42742774973443,4.48585692947161,0.251770431167643,"C1",0.0477583609036332,0.5382683276017,1.26320701706962,1.43420186901148
"TCGA-A1-A0SP",-0.139814669168046,-0.140792058546935,-1.24138144493225,0.923197095297009,0.346401918540849,0.0634132010390605,0.442442963719506,1.70679548384522,-0.0443553257573342,0.0625136331717742,0.401254014357133,0.850109606404674,-0.371791908576276,-0.128416982597546,-0.0491131133674632,-0.305056922273456,5.72032681545342,5.41750817363963,1.12457538998111,"C2",0.049936730805581,0.533498892626389,-0.240665184605539,-0.0717520051302902
"TCGA-A1-A0SK",1.24383214418079,-0.383517506350764,-1.11180870437296,1.89138160317112,-1.23114963610132,0.451723429943725,-1.32092606609433,0.481191541604506,-1.84555728686952,-2.77473576838262,-2.41300988763035,-3.00250973670069,-3.1572570298188,-1.04842467046352,-2.81038677568623,-2.31018513789236,4.54997169333405,4.8585592716787,-1.25471866656583,"C1",0.0427309489624637,0.574930135387041,1.10949499963177,1.24203863600968
"TCGA-D8-A147",0.168029199723321,1.14951164609294,-0.0655488107517426,0.242853740630075,-0.39610143247258,-0.550504057194558,-0.524345325764251,-1.093841999594,0.307152232047512,0.148982983770556,0.455506222391134,0.392386852672994,-0.015388057766259,0.62673207583928,0.427941374057937,-0.00314270681126145,5.96596474812662,5.63625549772823,-0.600450076866281,"C2",0.0351887222873691,0.55694571427503,-0.00135809661250706,0.19655876985173
"TCGA-E2-A150",0.7765293122626,-0.544290440838235,0.587253551685532,-0.485194746780626,-0.353934965767447,0.858479599080667,0.208986753500791,0.694124703674149,0.227154759792427,-0.162249326118041,0.611203539348292,0.0805408485128811,-0.138219490680528,0.185962298639006,0.39984666707445,0.628362955575043,6.11993822103027,5.77691527376034,-1.0103883999105,"C2",0,0.520463109198514,0.443613377702592,0.866571281562226
"TCGA-A8-A09X",-1.81915617476942,-0.0766025125220262,0.259091794936524,-0.174291798660105,1.59390812958505,-1.13547554684087,0.14992087123384,-0.960246809163676,0.922296186283365,0.646380147639766,0.431593473258787,1.05772069111546,0.635063414295325,0.701176859573395,0.740933575179999,0.401834620902561,6.03575693083719,5.66779238188038,2.1159171294888,"C3",0.0967873440991105,0.492454814585392,-1.70228304200817,-1.68189012718004
"TCGA-B6-A0IK",1.19876064881905,-0.912201809819585,0.380730759842166,0.334117705469944,0.585534423048347,0.711272070228525,-0.125575718956208,-0.687914448602584,0.047434192237549,-1.0297438046386,-0.256180331874324,-0.745173578112862,-0.25380045977268,-0.475597349299366,-0.604394638172107,-0.54723715214465,5.65802514401391,5.81246747333912,-0.603206693337756,"C2",0.0507845939484228,0.571609985970312,1.10185031353408,1.20256516074004
"TCGA-AR-A0TU",-1.21831072803493,-0.798441080359875,-2.26092892952016,1.05149902185069,1.15729439031618,-0.00384271492520952,-0.464765303795189,0.0817692414077857,0.493210473764305,0.780934980079162,0.649746930274314,0.995441411177437,0.938771870487226,0.54704478630546,0.561828192876021,1.33032744977562,6.70127471444763,5.42430234953663,0.63163234212169,"C3",0.0920884623156459,0.486122199187969,-1.12327418635394,-1.07036741753335
"TCGA-AR-A1AR",-0.164740555447228,0.0733541023576794,0.842270753773227,1.13058782102704,1.06090801712173,0.0522805157342543,1.16607429661554,0.226554313452176,0.671558325781603,0.636620939755869,0.526151082042527,1.3677260369112,0.542650924140789,0.289126625110822,0.443315793009586,0.367172162740079,6.03729467287863,5.99655583537948,1.94955718670904,"C3",0.0627341588493896,0.497949265629509,-0.206119005838269,-0.0367385630190332
"TCGA-E2-A1B6",-0.415425073361469,0.497532993854645,-0.669983266319839,0.875714379743253,1.00080098517568,-0.627964479920391,-0.948418700261064,-0.035198680955262,1.59822104781394,1.2080312939022,1.46104368924822,-0.0309629651763303,1.19328761680875,1.3577077869102,1.05035905393898,0.657801156864223,6.23636758772372,5.27493752282054,0.459026040897574,"C3",0.131823356527079,0.688687520178078,-0.135732973933509,-0.609022035459828
"TCGA-AN-A0AL",-1.00820150991277,-0.459463483250763,0.429361859565214,-0.569572450262169,-0.664002251531153,0.507444950884092,1.12844981042131,1.46159859907718,0.447422281777781,0.108086156541438,0.594882318241322,0.136717140072711,0.0313947901180096,0.592610750265439,0.145589081046776,0.249434472557128,6.43622857456194,5.94487499770054,0.589499391823664,"C2",0.0213605792364216,0.628663503604103,-1.24185079859443,-1.10059349337503
"TCGA-E2-A158",0.452797752923644,1.10732605833446,-1.34730148175641,3.13276005018499,-0.409161019096484,0.138073880353423,-3.05294171060399,0.602847779176455,-0.690747305612837,-1.04972877734152,-1.20236343702119,-1.92102994216903,-1.31088583273878,-0.990430645989203,-0.737204065731772,-0.207740705607175,5.81607636873562,5.14705961467711,-0.666874893765741,"C1",0.0869600215713952,0.609472155723864,0.52400146190693,0.392763816507833
"TCGA-BH-A0RX",-1.09541868316865,-0.495934848700943,-0.267808370417412,-2.27498695494166,0.506764111559313,-0.756713405227777,0.664240326928508,0.00854863724750647,0.97594983474644,1.25014344413999,1.09163978109111,0.748663962687463,1.30882972619754,1.22715227915117,1.01177596381909,0.91344169668438,6.4633716376485,6.02630737222228,0.538512033706787,"C3",0.111966760625978,0.579207408539619,-0.908003935016969,-1.10442399359384
"TCGA-A8-A07R",0.666965155473547,-0.600627564937034,-1.75382977466895,-0.728452823039809,-1.33443191846168,0.967728472254447,-0.997189360640498,-1.0770474839902,-2.5223067090141,-1.71596942236125,-1.27393296108132,-0.729467098883097,-1.43624240184796,-1.15118685843757,-0.645344780136055,-0.55303936400108,5.57528010008735,4.27977296032849,0.935823608744688,"C1",0.0235531221992819,0.595467698090892,0.443505028024751,0.630543781436137
"TCGA-D8-A1JF",-2.32101117216501,0.209143958898362,-0.96511716194999,0.470088940331041,1.86652516696962,-1.6565813025201,0.290321570885334,0.594588697432186,-0.0281292302239852,-1.11396550341997,-0.791691024460347,-0.00108129381073713,-0.430949080147502,-0.801338517801313,-0.711739448965031,-0.615196814168941,5.68781093435936,5.42543415073239,2.03834172415425,"C2",0.00567245208482658,0.563479414840298,-2.62756615058549,-2.30349790957257
"TCGA-AO-A0JL",0.529653433390916,0.930341760541333,1.26736092136499,0.122059208146235,0.00853736293150394,-0.344723062913572,0.525656767785235,-0.59419786165604,-1.25675955222395,-0.900846268466379,-0.72775851331487,-1.31506881389391,-0.37106260808899,-0.473284179994876,-1.05818250891554,-1.45717953229881,5.34624337610419,5.84504527671797,-0.747602841183706,"C1",0.0677544430251631,0.637099178244479,0.511605191697374,0.42303827193276
"TCGA-BH-A0AV",1.19144259486515,-0.576343564988621,0.808484862169239,-0.904110450022801,-1.81690323587572,0.810148489102367,2.07467623723611,-1.46984379823638,-1.16120212733425,-1.06705166695692,-1.40053187797992,-0.041856087466155,-0.772787823309897,-0.86264659647184,-1.02238622216122,-1.37161947521789,5.05237428418783,5.89663398150752,-0.827977479904164,"C1",0,0.544953554194128,0.85852666030514,1.24019184328337
"TCGA-EW-A1PB",-2.03356044611678,-0.533013283449786,0.263673188730242,-0.904728844355783,1.85099464947723,0.54256605029342,-1.63906975393836,-0.85251640010488,1.13376111504513,1.14089154197027,0.799292378264269,2.23226086670314,1.44089876834863,1.18204647646068,1.63262479082093,1.90874823828185,6.83811217362045,6.39158708250087,0.841645958320089,"C3",0.132500886519929,0.485929135888659,-1.75071973685349,-1.88529161646141
"TCGA-AN-A04D",0.405827159882841,3.37728429750696,0.00415747300528374,-0.0793606657437618,-1.65270828649206,-1.01932422312717,-2.68085160630058,-0.387364843482999,-1.86866068437213,-1.19119430045958,-2.14541046296236,-2.07246437857049,-1.76632826700969,-1.19640853175669,-1.75157554121901,-2.36270279716423,4.36080056392283,5.23186267033443,-1.28261797315973,"C1",0.0672068853515429,0.574668261627231,0.385234314268046,0.404475190445396
"TCGA-BH-A0B3",-0.683698966945219,-1.24629382466339,-0.378394717281297,0.362313800400274,0.431729555658644,1.10272315335178,0.744467666226368,1.38551377202551,0.279927569949166,0.278626475644634,0.705361458182048,0.651188039067733,0.354579887918721,0.680357647812947,0.768028361306619,0.928183936129352,6.26727693771291,5.49158572727466,0.0625267094226143,"C3",0.0187842093222288,0.616633430489951,-0.929321133192286,-0.755807347909669
"TCGA-AQ-A04J",0.186828619560832,0.310200658016504,0.160490866608708,-1.17484795712291,0.673144681557324,0.414356158016503,0.202521654265727,0.740072300128683,0.882889638432904,0.513435454967726,0.479264785525061,0.0942409283152996,-0.329558529927995,0.646717477744887,0.308408157716977,-0.260367719462147,5.94826967748813,5.64550018216021,-0.564165748696982,"C2",0.0984448176341243,0.637531480366597,0.311404344870344,0.0794845644109416
"TCGA-EW-A1P1",0.0940366930570231,-0.551106836705985,1.29981554409315,-0.278689506176762,0.606364312834577,-1.70237831071822,1.48097661263121,1.81859795714682,0.392995698109235,0.303751769644507,-0.250477518010907,0.603501150339662,0.225272664855199,0.53696067835932,0.18924248620894,-0.125876219040442,5.9706463949683,5.58381983025118,0.752695631504686,"C2",0.0701378148508241,0.537197228960252,0.0870644303617896,0.155863685591584
"TCGA-A2-A0YM",-0.800434622453796,-1.01898772593374,-0.521479078204063,0.180469856826072,0.733107064655489,0.616142366185427,0.303833807351992,0.33143141200855,-0.10444943755002,-0.23988734453502,0.429228338269236,1.02144981192473,-0.0385851456955823,0.0413221496525496,0.222027522134179,0.34002708760389,6.34302522602899,5.55406735326914,0.814870970002078,"C2",0.0330764177430329,0.518241407736949,-0.979638196937752,-0.706646698421594
"TCGA-D8-A27F",0.571311190060313,-0.14952406430781,-0.952316617584216,-0.791669432543515,-0.347030548383811,0.841622414941908,0.925385930762838,-0.858362164569105,-1.61575819361306,-0.659617013297581,-2.00198839788203,-0.181458231094636,-1.10456092609888,-1.18336547307408,-1.72725602976691,-1.3260538516412,5.60152852405382,5.84689247724918,-0.212671438472825,"C1",0,0.507962884835968,0.238395255500305,0.682429472005541
"TCGA-AN-A0FL",-0.0732499991922192,-0.385632726655384,-1.05390237401685,0.947613664958194,-1.8673334478448,1.21003423181102,-1.8528306831191,-0.844818420219251,-2.42266131927417,-1.43068334854257,-2.8230988111675,-1.43114516818059,-1.98145981683358,-3.17165482775304,-2.3998396097419,-0.958233675292642,5.89378533765929,5.68226512970209,-0.929044510656012,"C1",0.0620873614783355,0.530095428172432,-0.117634239120933,0.000551160318044766
"TCGA-BH-A18Q",0.387422782885628,1.66183005919301,0.0985276447837863,-0.302987930017317,-0.0321362248141179,-2.46061824590621,-1.45740516237904,0.587765070668497,0.161098825517894,0.356654301658562,-0.0480006356582723,-0.338363992751567,0.398166885046046,0.251348699155104,0.204547846548196,0.488562992172931,6.23138720285059,5.10710070151936,-0.713937099958944,"C2",0.144636482965363,0.623566993661216,0.72665990076397,0.30362389614246
"TCGA-EW-A1P8",-0.351276490265031,-0.674409763199764,0.898851606797127,0.672752920442979,0.437963763613176,0.324018583162985,-0.403978399458673,-0.862781333193583,0.119917294623574,-0.812035866427166,0.195001794523191,1.08415131431413,-0.680035012308061,-0.199704978371485,-0.0244223372782442,-0.582298160054709,5.45193299020346,5.38295451865557,0.757651462318597,"C2",0.101006834646653,0.518714887356969,-0.214794588034842,-0.258286888263973
"TCGA-B6-A0WX",0.823125386063157,2.01277250523677,1.11537400772299,0.611971376019725,-0.683407614676014,-2.1334634721255,0.531283717352535,0.108647922494625,0.417113310408606,-1.35792747707668,-0.32099924626746,-1.1173721224862,-0.507534211351325,0.28030171462875,-0.32671989485491,-0.443473562625597,5.73156109296359,4.62963485956936,-0.409874544083994,"C2",0.13116615763675,0.668001898694059,1.09976335812894,0.664405928001612
"TCGA-E2-A14N",-0.544574194426077,-0.509787596488845,-1.38579697292636,-0.253673779291813,0.742549650357075,0.849888247715654,-1.21241560098232,0.319913461112461,0.476980029929283,-0.721213815318935,0.299776831618503,-0.550583919632082,0.0750122067134701,0.318799431231814,0.442814670723418,0.649688285334494,6.07950219206066,5.40645139112175,0.776554637647022,"C2",0.0507927722005802,0.554545478995846,-0.641446523828722,-0.511997648203489
"TCGA-A2-A1G6",2.13861470663255,0.890173853153415,1.25816143891914,-0.366084088898457,-1.76793135569782,-4.56034304853978,-0.477452417968106,-1.15536531183274,-0.145159483108774,-0.906574164648255,-1.86661101351064,-0.0720207594648178,-0.761289278638039,-0.962016341633974,-1.10173523151007,-2.34428717663206,4.63361379357015,3.79102809484784,0.0133870491610872,"C1",0.00815652956933202,0.541630678483685,1.84360370542634,2.19296657187785
"TCGA-A2-A04T",0.286032819101394,-0.154305937888813,-0.0876013064600056,-0.696162403407754,0.225326890959303,0.0294486126573224,-0.146528782191125,0.388696900588685,0.674526194091452,0.757308696228455,0.843509206450413,0.742692308552698,0.785061421534582,0.935252659336136,0.886811174966934,0.115332848770881,6.10784879132145,5.55481474325939,-0.724168044549253,"C3",0.121199341360232,0.62226784643404,0.516353113593681,0.204424391692273
"TCGA-AR-A256",0.703993997963504,0.316973674061979,-1.2168707556823,0.699222041736118,0.236597048571027,0.123186432733461,0.0252926700981875,0.466658267923436,-0.769169179095841,-1.00166954542757,-0.461205471893431,-0.134074402215979,-1.53945293212296,-0.928239481723216,-0.412272604247546,0.113884235797107,6.20579432698809,5.39228374735298,0.349577988803925,"C2",0.0801293662055917,0.504718007729104,0.743454361421866,0.820583385259907
"TCGA-A8-A08R",0.00632326877416671,0.655561098371026,-0.765155193606642,-1.40950802681389,-0.625831435875539,-0.166580398636725,0.63893335223468,-0.626231413547097,0.48456065511504,0.844512610773157,1.13538411411388,0.988558150558224,0.708411936718457,0.747062849559133,0.809235890646649,0.737402143066936,6.23150763337324,5.70842594569658,-0.65782549230486,"C3",0.032240567155457,0.570228907360605,-0.176764661249298,0.0124563824643766
"TCGA-AO-A03U",1.08132544750073,-0.137500038742753,2.56685712872232,-1.97806627412046,-1.21092119592085,0.265452311128338,0.295792799967587,-1.02233599569699,0.074264677375865,1.7373793852019,-0.50204386638546,1.35819267402903,0.718543299447769,-0.250062099627953,-0.33738097719595,-0.711055309898223,6.08810021334632,5.02147087959448,0.945246204291286,"C2",0.105770425496676,0.531885936421281,1.23994465606446,1.15210767626601
"TCGA-A2-A0T0",-0.244388194851683,-1.13218799268816,-0.219740962087372,0.521889926704549,-0.233236121437257,1.42855512028727,0.99231212608276,-1.60166736049298,-0.11722124661562,-0.625401215915515,0.0951167073514501,0.482169315369736,0.185505408644688,-0.136680804866354,-0.229384487901583,-0.0470431042165555,6.05021656441152,5.94322069318836,0.988088039020375,"C2",0.0578929118975675,0.558358335708705,-0.308264834147486,-0.21824041005148
"TCGA-C8-A26X",-2.74066462016953,-1.8912656910882,0.751716881203724,-1.66813215671951,1.46432302449911,1.24950351752989,1.20231364751077,0.750005726263849,0.783695342247274,0.66373071159959,0.803882072649144,1.0673004286791,1.04430207897817,1.07234829426662,0.891994306990183,0.910845780566759,6.35278612518939,6.22487021602829,2.03513838352196,"C3",0.0683264246417331,0.586581133455993,-2.75605475526622,-2.76210258197702
"TCGA-AR-A1AI",-1.02394486964753,-1.6791486780022,-0.0947988264751517,0.26983359994668,0.451094671413207,1.15863142483672,-1.25183191420611,0.22783581543456,0.987730368422638,1.0626229157583,0.693589297199738,1.38963372663227,1.03740209632771,0.98473879893197,1.18305715105004,1.00670129870152,6.25945622170537,5.81729502323283,-0.11292107596375,"C3",0.127827400405381,0.622465785656095,-0.762822732994811,-1.10588703738065
"TCGA-BH-A0BL",-0.308396160359039,-0.612458297768744,0.0990580857032179,0.667129021163502,0.81423954660355,0.240093325473363,0.906100773378159,0.276099273927329,0.531039426918224,0.783925369001042,0.731954913736644,0.55833173067744,0.653447706097343,0.650844606495554,0.621952078242751,0.716427925300597,6.24978172789814,5.89824706582612,-0.768250186871566,"C3",0.0388899770824889,0.534818456813328,-0.460583026641631,-0.242558380175624
"TCGA-A2-A04Q",-0.961728185445726,1.01028583485503,1.38563387957809,-1.633155760467,1.68396889132517,-1.52012095700956,0.982547069563693,-0.852960344262075,1.36220148334587,1.57925061058854,1.34100488068256,0.912672016539189,1.39749577354301,1.49172268822256,1.50891399561025,1.28315992000478,6.4645537115849,5.78377439062953,0.982679341621956,"C3",0.0729299866404183,0.559288774724813,-0.955724698504145,-0.937149190375404
